O,D,O행정동명,D행정동명,naver_p,naver_c,time_pt,time_car
1147058000,1156061000,신월3동,양평제1동,"https://map.naver.com/p/directions/14118308.18667509,4513640.35074964/14124948.127134133,4512660.200825871/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14118308.18667509,4513640.35074964/14124948.127134133,4512660.200825871/-/car?c=15.00,0,0,0,dh",30,15
1147058000,1150063000,신월3동,방화제1동,"https://map.naver.com/p/directions/14118308.18667509,4513640.35074964/14117288.277500443,4518662.073613093/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14118308.18667509,4513640.35074964/14117288.277500443,4518662.073613093/-/car?c=15.00,0,0,0,dh",41,14
1150063000,1147058000,방화제1동,신월3동,"https://map.naver.com/p/directions/14117288.277500443,4518662.073613093/14118308.18667509,4513640.35074964/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14117288.277500443,4518662.073613093/14118308.18667509,4513640.35074964/-/car?c=15.00,0,0,0,dh",36,16
1147068000,1153078000,신정7동,오류제2동,"https://map.naver.com/p/directions/14122545.485168492,4510485.040983142/14119748.772205446,4506796.918981882/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14122545.485168492,4510485.040983142/14119748.772205446,4506796.918981882/-/car?c=15.00,0,0,0,dh",33,17
1153078000,1147063000,오류제2동,신정2동,"https://map.naver.com/p/directions/14119748.772205446,4506796.918981882/14123565.8841489,4511670.755994789/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14119748.772205446,4506796.918981882/14123565.8841489,4511670.755994789/-/car?c=15.00,0,0,0,dh",47,19
1121575000,1168064000,중곡제2동,역삼1동,"https://map.naver.com/p/directions/14146930.899050737,4517274.081791957/14141141.762327882,4509006.762184651/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14146930.899050737,4517274.081791957/14141141.762327882,4509006.762184651/-/car?c=15.00,0,0,0,dh",41,27
1168064000,1121575000,역삼1동,중곡제2동,"https://map.naver.com/p/directions/14141141.762327882,4509006.762184651/14146930.899050737,4517274.081791957/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14141141.762327882,4509006.762184651/14146930.899050737,4517274.081791957/-/car?c=15.00,0,0,0,dh",45,26
1126069000,1126066000,신내2동,망우제3동,"https://map.naver.com/p/directions/14147738.967234405,4524381.982558149/14149685.45532262,4523464.452142336/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14147738.967234405,4524381.982558149/14149685.45532262,4523464.452142336/-/car?c=15.00,0,0,0,dh",27,10
1126066000,1126069000,망우제3동,신내2동,"https://map.naver.com/p/directions/14149685.45532262,4523464.452142336/14147738.967234405,4524381.982558149/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14149685.45532262,4523464.452142336/14147738.967234405,4524381.982558149/-/car?c=15.00,0,0,0,dh",32,11
1150053000,1150059300,등촌제2동,화곡제8동,"https://map.naver.com/p/directions/14121831.637801832,4515339.516692665/14120784.254976857,4515043.497946122/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14121831.637801832,4515339.516692665/14120784.254976857,4515043.497946122/-/car?c=15.00,0,0,0,dh",31,12
1156056000,1147058000,당산제2동,신월3동,"https://map.naver.com/p/directions/14126796.565014856,4513922.286125807/14118308.18667509,4513640.35074964/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14126796.565014856,4513922.286125807/14118308.18667509,4513640.35074964/-/car?c=15.00,0,0,0,dh",41,22
1147058000,1156056000,신월3동,당산제2동,"https://map.naver.com/p/directions/14118308.18667509,4513640.35074964/14126796.565014856,4513922.286125807/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14118308.18667509,4513640.35074964/14126796.565014856,4513922.286125807/-/car?c=15.00,0,0,0,dh",38,18
1150064000,1147058000,방화제2동,신월3동,"https://map.naver.com/p/directions/14115468.526652496,4520685.311622168/14118308.18667509,4513640.35074964/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14115468.526652496,4520685.311622168/14118308.18667509,4513640.35074964/-/car?c=15.00,0,0,0,dh",35,13
1144056500,1168065500,공덕동,도곡1동,"https://map.naver.com/p/directions/14133042.634851571,4516037.473876956/14142088.75723606,4507528.11251425/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14133042.634851571,4516037.473876956/14142088.75723606,4507528.11251425/-/car?c=15.00,0,0,0,dh",73,29
1156056000,1150061100,당산제2동,발산제1동,"https://map.naver.com/p/directions/14126796.565014856,4513922.286125807/14118175.827800538,4516075.635724972/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14126796.565014856,4513922.286125807/14118175.827800538,4516075.635724972/-/car?c=15.00,0,0,0,dh",43,21
1150061100,1156056000,발산제1동,당산제2동,"https://map.naver.com/p/directions/14118175.827800538,4516075.635724972/14126796.565014856,4513922.286125807/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14118175.827800538,4516075.635724972/14126796.565014856,4513922.286125807/-/car?c=15.00,0,0,0,dh",41,23
1132066000,1120066000,쌍문제1동,성수1가제2동,"https://map.naver.com/p/directions/14139496.5159137,4530720.704219931/14142449.098427758,4515900.02694654/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14139496.5159137,4530720.704219931/14142449.098427758,4515900.02694654/-/car?c=15.00,0,0,0,dh",56,33
1120066000,1132066000,성수1가제2동,쌍문제1동,"https://map.naver.com/p/directions/14142449.098427758,4515900.02694654/14139496.5159137,4530720.704219931/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14142449.098427758,4515900.02694654/14139496.5159137,4530720.704219931/-/car?c=15.00,0,0,0,dh",61,43
1162076500,1141056500,미성동,충현동,"https://map.naver.com/p/directions/14128144.443673281,4505427.5313866995/14132962.607269641,4518108.861348756/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14128144.443673281,4505427.5313866995/14132962.607269641,4518108.861348756/-/car?c=15.00,0,0,0,dh",59,37
1141056500,1162076500,충현동,미성동,"https://map.naver.com/p/directions/14132962.607269641,4518108.861348756/14128144.443673281,4505427.5313866995/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14132962.607269641,4518108.861348756/14128144.443673281,4505427.5313866995/-/car?c=15.00,0,0,0,dh",56,38
1123060000,1171060000,답십리제1동,석촌동,"https://map.naver.com/p/directions/14143359.458091516,4518989.072343961/14149062.032778332,4509423.172921301/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14143359.458091516,4518989.072343961/14149062.032778332,4509423.172921301/-/car?c=15.00,0,0,0,dh",39,22
1171060000,1123060000,석촌동,답십리제1동,"https://map.naver.com/p/directions/14149062.032778332,4509423.172921301/14143359.458091516,4518989.072343961/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14149062.032778332,4509423.172921301/14143359.458091516,4518989.072343961/-/car?c=15.00,0,0,0,dh",41,22
1159054000,1117069000,상도제2동,서빙고동,"https://map.naver.com/p/directions/14131015.985598039,4509464.191459296/14136548.94277673,4511575.132824143/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14131015.985598039,4509464.191459296/14136548.94277673,4511575.132824143/-/car?c=15.00,0,0,0,dh",39,15
1117069000,1159054000,서빙고동,상도제2동,"https://map.naver.com/p/directions/14136548.94277673,4511575.132824143/14131015.985598039,4509464.191459296/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14136548.94277673,4511575.132824143/14131015.985598039,4509464.191459296/-/car?c=15.00,0,0,0,dh",41,15
1159054000,1117053000,상도제2동,남영동,"https://map.naver.com/p/directions/14131015.985598039,4509464.191459296/14134785.642042566,4515308.856251802/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14131015.985598039,4509464.191459296/14134785.642042566,4515308.856251802/-/car?c=15.00,0,0,0,dh",33,15
1114060500,1123054500,을지로동,제기동,"https://map.naver.com/p/directions/14137219.754028253,4518330.821349233/14141709.07984881,4520924.049799782/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14137219.754028253,4518330.821349233/14141709.07984881,4520924.049799782/-/car?c=15.00,0,0,0,dh",27,18
1123074000,1123054500,이문제1동,제기동,"https://map.naver.com/p/directions/14144438.97885348,4522705.638025085/14141709.07984881,4520924.049799782/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14144438.97885348,4522705.638025085/14141709.07984881,4520924.049799782/-/car?c=15.00,0,0,0,dh",23,12
1123054500,1114060500,제기동,을지로동,"https://map.naver.com/p/directions/14141709.07984881,4520924.049799782/14137219.754028253,4518330.821349233/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14141709.07984881,4520924.049799782/14137219.754028253,4518330.821349233/-/car?c=15.00,0,0,0,dh",33,15
1117070000,1114054000,보광동,회현동,"https://map.naver.com/p/directions/14137625.457912449,4512808.27582304/14134929.066074504,4517085.606985526/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14137625.457912449,4512808.27582304/14134929.066074504,4517085.606985526/-/car?c=15.00,0,0,0,dh",27,11
1114054000,1117069000,회현동,서빙고동,"https://map.naver.com/p/directions/14134929.066074504,4517085.606985526/14136548.94277673,4511575.132824143/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14134929.066074504,4517085.606985526/14136548.94277673,4511575.132824143/-/car?c=15.00,0,0,0,dh",30,9
1150054000,1171064100,화곡제1동,문정1동,"https://map.naver.com/p/directions/14121382.485920379,4513618.265273864/14151622.603705557,4507354.037303766/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14121382.485920379,4513618.265273864/14151622.603705557,4507354.037303766/-/car?c=15.00,0,0,0,dh",80,46
1171064100,1150054000,문정1동,화곡제1동,"https://map.naver.com/p/directions/14151622.603705557,4507354.037303766/14121382.485920379,4513618.265273864/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14151622.603705557,4507354.037303766/14121382.485920379,4513618.265273864/-/car?c=15.00,0,0,0,dh",78,48
1150053000,1156072000,등촌제2동,대림제3동,"https://map.naver.com/p/directions/14121831.637801832,4515339.516692665/14126140.692839,4509113.619478775/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14121831.637801832,4515339.516692665/14126140.692839,4509113.619478775/-/car?c=15.00,0,0,0,dh",51,17
1159063000,1150053000,사당제2동,등촌제2동,"https://map.naver.com/p/directions/14134529.340046963,4508486.4709223/14121831.637801832,4515339.516692665/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14134529.340046963,4508486.4709223/14121831.637801832,4515339.516692665/-/car?c=15.00,0,0,0,dh",55,24
1141065500,1141068500,홍제제2동,홍은제2동,"https://map.naver.com/p/directions/14132408.302997183,4520832.907426576/14129754.22369769,4521239.149047963/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14132408.302997183,4520832.907426576/14129754.22369769,4521239.149047963/-/car?c=15.00,0,0,0,dh",40,12
1141068500,1141065500,홍은제2동,홍제제2동,"https://map.naver.com/p/directions/14129754.22369769,4521239.149047963/14132408.302997183,4520832.907426576/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14129754.22369769,4521239.149047963/14132408.302997183,4520832.907426576/-/car?c=15.00,0,0,0,dh",38,10
1147057000,1153073000,신월2동,고척제2동,"https://map.naver.com/p/directions/14120342.606029084,4512180.643552516/14121370.942089185,4509743.381938857/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14120342.606029084,4512180.643552516/14121370.942089185,4509743.381938857/-/car?c=15.00,0,0,0,dh",25,12
1153073000,1147062000,고척제2동,신정1동,"https://map.naver.com/p/directions/14121370.942089185,4509743.381938857/14121966.044955017,4511562.834028763/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14121370.942089185,4509743.381938857/14121966.044955017,4511562.834028763/-/car?c=15.00,0,0,0,dh",25,10
1147062000,1147057000,신정1동,신월2동,"https://map.naver.com/p/directions/14121966.044955017,4511562.834028763/14120342.606029084,4512180.643552516/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14121966.044955017,4511562.834028763/14120342.606029084,4512180.643552516/-/car?c=15.00,0,0,0,dh",15,8
1162064500,1156051500,서원동,영등포본동,"https://map.naver.com/p/directions/14130188.102545006,4506234.1658569705/14127520.019253572,4510907.319169531/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14130188.102545006,4506234.1658569705/14127520.019253572,4510907.319169531/-/car?c=15.00,0,0,0,dh",34,21
1156051500,1162064500,영등포본동,서원동,"https://map.naver.com/p/directions/14127520.019253572,4510907.319169531/14130188.102545006,4506234.1658569705/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14127520.019253572,4510907.319169531/14130188.102545006,4506234.1658569705/-/car?c=15.00,0,0,0,dh",36,23
1144060000,1144058500,대흥동,도화동,"https://map.naver.com/p/directions/14131105.620052025,4516190.242857526/14131924.441698503,4514453.56751767/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14131105.620052025,4516190.242857526/14131924.441698503,4514453.56751767/-/car?c=15.00,0,0,0,dh",21,10
1141052000,1165065200,천연동,양재2동,"https://map.naver.com/p/directions/14132626.144108718,4519144.5712507125/14142370.473471409,4502588.1198129235/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14132626.144108718,4519144.5712507125/14142370.473471409,4502588.1198129235/-/car?c=15.00,0,0,0,dh",72,40
1165065200,1141052000,양재2동,천연동,"https://map.naver.com/p/directions/14142370.473471409,4502588.1198129235/14132626.144108718,4519144.5712507125/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14142370.473471409,4502588.1198129235/14132626.144108718,4519144.5712507125/-/car?c=15.00,0,0,0,dh",72,31
1154564000,1153051000,독산제4동,신도림동,"https://map.naver.com/p/directions/14126876.247506363,4504768.516461247/14124625.946263878,4510529.271741662/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14126876.247506363,4504768.516461247/14124625.946263878,4510529.271741662/-/car?c=15.00,0,0,0,dh",39,19
1144066000,1154563000,서교동,독산제3동,"https://map.naver.com/p/directions/14129101.557523169,4516759.821983399/14126998.799133781,4505640.615813597/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14129101.557523169,4516759.821983399/14126998.799133781,4505640.615813597/-/car?c=15.00,0,0,0,dh",43,31
1126058000,1129052500,상봉제1동,성북동,"https://map.naver.com/p/directions/14147657.425707398,4523376.730056564/14136910.196788253,4522506.481750736/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14147657.425707398,4523376.730056564/14136910.196788253,4522506.481750736/-/car?c=15.00,0,0,0,dh",63,27
1129052500,1126058000,성북동,상봉제1동,"https://map.naver.com/p/directions/14136910.196788253,4522506.481750736/14147657.425707398,4523376.730056564/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14136910.196788253,4522506.481750736/14147657.425707398,4523376.730056564/-/car?c=15.00,0,0,0,dh",62,26
1165053000,1144056500,서초3동,공덕동,"https://map.naver.com/p/directions/14138479.690288948,4507030.990309206/14133042.634851571,4516037.473876956/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14138479.690288948,4507030.990309206/14133042.634851571,4516037.473876956/-/car?c=15.00,0,0,0,dh",55,24
1144056500,1165053000,공덕동,서초3동,"https://map.naver.com/p/directions/14133042.634851571,4516037.473876956/14138479.690288948,4507030.990309206/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14133042.634851571,4516037.473876956/14138479.690288948,4507030.990309206/-/car?c=15.00,0,0,0,dh",52,23
1168066000,1162073500,개포1동,대학동,"https://map.naver.com/p/directions/14144590.874298671,4506019.303304408/14132303.15060618,4502543.392489391/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14144590.874298671,4506019.303304408/14132303.15060618,4502543.392489391/-/car?c=15.00,0,0,0,dh",63,17
1162073500,1168066000,대학동,개포1동,"https://map.naver.com/p/directions/14132303.15060618,4502543.392489391/14144590.874298671,4506019.303304408/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14132303.15060618,4502543.392489391/14144590.874298671,4506019.303304408/-/car?c=15.00,0,0,0,dh",66,18
1162064500,1162071500,서원동,난향동,"https://map.naver.com/p/directions/14130188.102545006,4506234.1658569705/14128532.69266132,4503666.391262991/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14130188.102545006,4506234.1658569705/14128532.69266132,4503666.391262991/-/car?c=15.00,0,0,0,dh",23,16
1162071500,1162073500,난향동,대학동,"https://map.naver.com/p/directions/14128532.69266132,4503666.391262991/14132303.15060618,4502543.392489391/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14128532.69266132,4503666.391262991/14132303.15060618,4502543.392489391/-/car?c=15.00,0,0,0,dh",31,15
1162065500,1162064500,신원동,서원동,"https://map.naver.com/p/directions/14129480.97887559,4506095.089857467/14130188.102545006,4506234.1658569705/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14129480.97887559,4506095.089857467/14130188.102545006,4506234.1658569705/-/car?c=15.00,0,0,0,dh",13,3
1162064500,1162066500,서원동,서림동,"https://map.naver.com/p/directions/14130188.102545006,4506234.1658569705/14130895.793943826,4505221.879677816/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14130188.102545006,4506234.1658569705/14130895.793943826,4505221.879677816/-/car?c=15.00,0,0,0,dh",19,11
1162066500,1162064500,서림동,서원동,"https://map.naver.com/p/directions/14130895.793943826,4505221.879677816/14130188.102545006,4506234.1658569705/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14130895.793943826,4505221.879677816/14130188.102545006,4506234.1658569705/-/car?c=15.00,0,0,0,dh",13,4
1129068500,1174052600,길음제2동,상일제2동,"https://map.naver.com/p/directions/14140578.340989128,4524220.959224976/14157350.637159916,4516314.722258975/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14140578.340989128,4524220.959224976/14157350.637159916,4516314.722258975/-/car?c=15.00,0,0,0,dh",80,25
1174052600,1129068500,상일제2동,길음제2동,"https://map.naver.com/p/directions/14157350.637159916,4516314.722258975/14140578.340989128,4524220.959224976/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14157350.637159916,4516314.722258975/14140578.340989128,4524220.959224976/-/car?c=15.00,0,0,0,dh",78,45
1135071000,1120066000,상계9동,성수1가제2동,"https://map.naver.com/p/directions/14144457.613736242,4532493.091863154/14142449.098427758,4515900.02694654/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14144457.613736242,4532493.091863154/14142449.098427758,4515900.02694654/-/car?c=15.00,0,0,0,dh",53,29
1120066000,1135071000,성수1가제2동,상계9동,"https://map.naver.com/p/directions/14142449.098427758,4515900.02694654/14144457.613736242,4532493.091863154/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14142449.098427758,4515900.02694654/14144457.613736242,4532493.091863154/-/car?c=15.00,0,0,0,dh",58,34
1135061200,1144074000,하계2동,상암동,"https://map.naver.com/p/directions/14144749.24853822,4528037.13806492/14123419.688261641,4519076.292739496/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14144749.24853822,4528037.13806492/14123419.688261641,4519076.292739496/-/car?c=15.00,0,0,0,dh",98,27
1144074000,1135061200,상암동,하계2동,"https://map.naver.com/p/directions/14123419.688261641,4519076.292739496/14144749.24853822,4528037.13806492/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14123419.688261641,4519076.292739496/14144749.24853822,4528037.13806492/-/car?c=15.00,0,0,0,dh",103,29
1111056000,1165054000,평창동,잠원동,"https://map.naver.com/p/directions/14134004.357328383,4525253.436819999/14139060.477468261,4511397.060644609/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14134004.357328383,4525253.436819999/14139060.477468261,4511397.060644609/-/car?c=15.00,0,0,0,dh",68,29
1174051500,1168075000,강일동,수서동,"https://map.naver.com/p/directions/14156919.585827667,4518725.11643373/14148953.206844132,4507016.161839618/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14156919.585827667,4518725.11643373/14148953.206844132,4507016.161839618/-/car?c=15.00,0,0,0,dh",58,27
1168075000,1174056000,수서동,고덕제2동,"https://map.naver.com/p/directions/14148953.206844132,4507016.161839618/14155775.655608328,4518253.443497869/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14148953.206844132,4507016.161839618/14155775.655608328,4518253.443497869/-/car?c=15.00,0,0,0,dh",72,22
1171059000,1168072000,송파2동,일원본동,"https://map.naver.com/p/directions/14150629.255361412,4509427.339034639/14147068.601260848,4506638.156582724/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14150629.255361412,4509427.339034639/14147068.601260848,4506638.156582724/-/car?c=15.00,0,0,0,dh",26,12
1168072000,1171059000,일원본동,송파2동,"https://map.naver.com/p/directions/14147068.601260848,4506638.156582724/14150629.255361412,4509427.339034639/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14147068.601260848,4506638.156582724/14150629.255361412,4509427.339034639/-/car?c=15.00,0,0,0,dh",26,13
1154569000,1156060500,시흥제3동,문래동,"https://map.naver.com/p/directions/14127229.085764386,4500684.342731282/14125616.91237092,4511232.078621108/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14127229.085764386,4500684.342731282/14125616.91237092,4511232.078621108/-/car?c=15.00,0,0,0,dh",39,25
1168063000,1165058100,대치4동,반포4동,"https://map.naver.com/p/directions/14143677.074862648,4509249.516646809/14138114.195004826,4508980.885357978/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14143677.074862648,4509249.516646809/14138114.195004826,4508980.885357978/-/car?c=15.00,0,0,0,dh",37,23
1135060000,1159062000,공릉2동,사당제1동,"https://map.naver.com/p/directions/14148083.200495787,4527527.077117731/14135131.945846474,4506278.701315537/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14148083.200495787,4527527.077117731/14135131.945846474,4506278.701315537/-/car?c=15.00,0,0,0,dh",76,42
1159062000,1135060000,사당제1동,공릉2동,"https://map.naver.com/p/directions/14135131.945846474,4506278.701315537/14148083.200495787,4527527.077117731/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14135131.945846474,4506278.701315537/14148083.200495787,4527527.077117731/-/car?c=15.00,0,0,0,dh",76,37
1117062500,1117069000,한강로동,서빙고동,"https://map.naver.com/p/directions/14133955.1875093,4513357.335073933/14136548.94277673,4511575.132824143/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14133955.1875093,4513357.335073933/14136548.94277673,4511575.132824143/-/car?c=15.00,0,0,0,dh",22,8
1144056500,1174070000,공덕동,둔촌제2동,"https://map.naver.com/p/directions/14133042.634851571,4516037.473876956/14153784.85123083,4513449.105803289/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14133042.634851571,4516037.473876956/14153784.85123083,4513449.105803289/-/car?c=15.00,0,0,0,dh",63,34
1174070000,1144056500,둔촌제2동,공덕동,"https://map.naver.com/p/directions/14153784.85123083,4513449.105803289/14133042.634851571,4516037.473876956/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14153784.85123083,4513449.105803289/14133042.634851571,4516037.473876956/-/car?c=15.00,0,0,0,dh",65,33
1174070000,1114064500,둔촌제2동,청구동,"https://map.naver.com/p/directions/14153784.85123083,4513449.105803289/14139217.649457315,4516980.5359103065/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14153784.85123083,4513449.105803289/14139217.649457315,4516980.5359103065/-/car?c=15.00,0,0,0,dh",52,25
1114064500,1174070000,청구동,둔촌제2동,"https://map.naver.com/p/directions/14139217.649457315,4516980.5359103065/14153784.85123083,4513449.105803289/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14139217.649457315,4516980.5359103065/14153784.85123083,4513449.105803289/-/car?c=15.00,0,0,0,dh",50,28
1147067000,1154551000,신정6동,가산동,"https://map.naver.com/p/directions/14123031.094183179,4511233.602763879/14124938.353282839,4505587.463529507/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14123031.094183179,4511233.602763879/14124938.353282839,4505587.463529507/-/car?c=15.00,0,0,0,dh",38,13
1162062500,1171071000,인헌동,잠실6동,"https://map.naver.com/p/directions/14133906.663343264,4504750.706504288/14148692.964138554,4511773.75833465/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14133906.663343264,4504750.706504288/14148692.964138554,4511773.75833465/-/car?c=15.00,0,0,0,dh",53,34
1171071000,1162062500,잠실6동,인헌동,"https://map.naver.com/p/directions/14148692.964138554,4511773.75833465/14133906.663343264,4504750.706504288/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14148692.964138554,4511773.75833465/14133906.663343264,4504750.706504288/-/car?c=15.00,0,0,0,dh",52,41
1130553400,1144055500,삼양동,아현동,"https://map.naver.com/p/directions/14139062.792913672,4526501.878785963/14132276.745622965,4516128.912868612/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14139062.792913672,4526501.878785963/14132276.745622965,4516128.912868612/-/car?c=15.00,0,0,0,dh",55,34
1144055500,1130559500,아현동,번1동,"https://map.naver.com/p/directions/14132276.745622965,4516128.912868612/14140929.186628262,4528445.897795456/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14132276.745622965,4516128.912868612/14140929.186628262,4528445.897795456/-/car?c=15.00,0,0,0,dh",52,47
1130559500,1130553400,번1동,삼양동,"https://map.naver.com/p/directions/14140929.186628262,4528445.897795456/14139062.792913672,4526501.878785963/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14140929.186628262,4528445.897795456/14139062.792913672,4526501.878785963/-/car?c=15.00,0,0,0,dh",20,11
1141064000,1156054000,홍제제3동,여의동,"https://map.naver.com/p/directions/14132137.77437066,4521932.52669711/14129727.885506168,4513018.479859606/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14132137.77437066,4521932.52669711/14129727.885506168,4513018.479859606/-/car?c=15.00,0,0,0,dh",50,20
1156054000,1141064000,여의동,홍제제3동,"https://map.naver.com/p/directions/14129727.885506168,4513018.479859606/14132137.77437066,4521932.52669711/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14129727.885506168,4513018.479859606/14132137.77437066,4521932.52669711/-/car?c=15.00,0,0,0,dh",56,22
1129055500,1150060300,삼선동,가양제1동,"https://map.naver.com/p/directions/14138836.402465245,4521170.148851808/14119363.450920016,4519154.040445458/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14138836.402465245,4521170.148851808/14119363.450920016,4519154.040445458/-/car?c=15.00,0,0,0,dh",73,36
1150060300,1129055500,가양제1동,삼선동,"https://map.naver.com/p/directions/14119363.450920016,4519154.040445458/14138836.402465245,4521170.148851808/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14119363.450920016,4519154.040445458/14138836.402465245,4521170.148851808/-/car?c=15.00,0,0,0,dh",80,39
1159065100,1168072000,사당제5동,일원본동,"https://map.naver.com/p/directions/14133659.834636327,4507184.323806973/14147068.601260848,4506638.156582724/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14133659.834636327,4507184.323806973/14147068.601260848,4506638.156582724/-/car?c=15.00,0,0,0,dh",45,31
